query acc.ver,subject acc.ver,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score,% positives
seq_116_iron_aquisition-siderophore_transport,WP_002853534.1,40.11,182,105,4,16,195,18,197,4.71e-31,118.0,59.89
seq_116_iron_aquisition-siderophore_transport,WP_002856386.1,40.11,182,105,4,16,195,18,197,4.95e-31,118.0,59.89
seq_116_iron_aquisition-siderophore_transport,WP_012006736.1,36.41,195,117,2,16,209,17,205,2.3599999999999998e-30,116.0,55.38
seq_116_iron_aquisition-siderophore_transport,WP_002867385.1,35.897,195,118,2,16,209,17,205,2.96e-27,107.0,56.41
seq_116_iron_aquisition-siderophore_transport,WP_002867742.1,37.688,199,112,6,24,219,25,214,5.89e-27,108.0,56.28
seq_116_iron_aquisition-siderophore_transport,WP_002854406.1,37.688,199,112,6,24,219,25,214,6.61e-27,108.0,56.28
seq_116_iron_aquisition-siderophore_transport,WP_010891917.1,35.897,195,118,2,16,209,17,205,8.01e-27,106.0,55.9
seq_116_iron_aquisition-siderophore_transport,WP_002852807.1,35.897,195,118,2,16,209,17,205,1.02e-26,105.0,55.9
seq_116_iron_aquisition-siderophore_transport,WP_011812693.1,33.475,236,124,6,1,235,2,205,2.5600000000000002e-26,107.0,53.39
seq_116_iron_aquisition-siderophore_transport,WP_010891842.1,33.475,236,124,6,1,235,2,205,2.5800000000000002e-26,107.0,53.39
seq_116_iron_aquisition-siderophore_transport,ETJ83153.1,33.475,236,124,6,1,235,1,204,2.61e-26,107.0,53.39
seq_116_iron_aquisition-siderophore_transport,AHK51526.1,33.475,236,124,6,1,235,1,204,2.95e-26,107.0,53.39
seq_116_iron_aquisition-siderophore_transport,WP_072238660.1,33.475,236,124,6,1,235,2,205,6.18e-26,106.0,53.39
seq_116_iron_aquisition-siderophore_transport,ABV51766.1,33.475,236,124,6,1,235,1,204,6.3e-26,106.0,53.39
seq_116_iron_aquisition-siderophore_transport,WP_004308379.1,36.585,205,118,5,19,220,20,215,7.050000000000001e-26,105.0,54.15
seq_116_iron_aquisition-siderophore_transport,WP_002816233.1,36.585,205,118,5,19,220,20,215,1.47e-25,104.0,54.15
seq_116_iron_aquisition-siderophore_transport,WP_002776579.1,32.719,217,138,3,4,218,6,216,2.0799999999999997e-23,99.4,57.6
seq_116_iron_aquisition-siderophore_transport,WP_002831397.1,32.258,217,139,3,4,218,6,216,7.29e-23,97.8,57.14
seq_116_iron_aquisition-siderophore_transport,WP_002851414.1,34.804,204,115,5,5,198,6,201,2.12e-22,94.4,50.49
seq_116_iron_aquisition-siderophore_transport,WP_002793288.1,32.258,217,139,3,4,218,6,216,3.1e-22,95.9,57.14
seq_116_iron_aquisition-siderophore_transport,WP_002860093.1,34.314,204,116,5,5,198,6,201,3.26e-22,94.0,50.49
seq_116_iron_aquisition-siderophore_transport,WP_002868882.1,34.3,207,112,5,5,198,6,201,4.06e-22,93.6,49.76
seq_116_iron_aquisition-siderophore_transport,WP_002866848.1,34.314,204,116,5,5,198,6,201,8.62e-22,92.4,50.49
seq_116_iron_aquisition-siderophore_transport,WP_002867308.1,31.718,227,145,6,1,222,1,222,2.7100000000000004e-21,91.3,52.42
seq_116_iron_aquisition-siderophore_transport,WP_002877063.1,31.308,214,123,6,12,214,360,560,3.6700000000000006e-21,95.1,55.61
seq_116_iron_aquisition-siderophore_transport,WP_002858409.1,31.278,227,146,6,1,222,1,222,4.97e-21,90.5,52.42
seq_116_iron_aquisition-siderophore_transport,WP_002869380.1,30.841,214,124,6,12,214,360,560,6.41e-21,94.4,55.61
seq_116_iron_aquisition-siderophore_transport,WP_002858308.1,30.841,214,124,6,12,214,360,560,6.53e-21,94.4,55.14
seq_116_iron_aquisition-siderophore_transport,WP_002852830.1,30.841,214,124,6,12,214,364,564,6.680000000000001e-21,94.4,55.14
seq_116_iron_aquisition-siderophore_transport,AAW34617.1,32.857,210,133,3,11,218,1,204,1.1e-20,91.3,57.14
seq_116_iron_aquisition-siderophore_transport,WP_002866772.1,31.278,227,146,6,1,222,1,222,1.32e-20,89.4,52.86
seq_116_iron_aquisition-siderophore_transport,WP_014516904.1,30.263,228,121,8,16,228,18,222,4.59e-20,88.6,53.07
seq_116_iron_aquisition-siderophore_transport,WP_002867213.1,30.435,207,134,5,12,214,360,560,5.19e-20,91.7,56.52
seq_116_iron_aquisition-siderophore_transport,WP_002856278.1,30.837,227,147,6,1,222,1,222,6.08e-20,87.4,52.42
seq_116_iron_aquisition-siderophore_transport,WP_002866752.1,30.568,229,119,8,16,228,18,222,1.23e-19,87.4,52.84
seq_116_iron_aquisition-siderophore_transport,WP_010891839.1,31.004,229,118,9,16,228,18,222,3.36e-19,85.9,54.15
seq_116_iron_aquisition-siderophore_transport,WP_002872129.1,30.568,229,119,9,16,228,18,222,4.84e-19,85.5,54.15
seq_116_iron_aquisition-siderophore_transport,WP_009881802.1,30.568,229,119,9,16,228,18,222,1.05e-18,84.7,53.71
seq_116_iron_aquisition-siderophore_transport,WP_002776307.1,32.512,203,125,6,12,208,13,209,3.92e-18,82.0,52.22
seq_116_iron_aquisition-siderophore_transport,WP_002869430.1,29.614,233,144,4,4,219,5,234,4.91e-18,82.0,48.07
seq_116_iron_aquisition-siderophore_transport,WP_002853599.1,29.614,233,144,4,4,219,5,234,4.96e-18,82.0,47.64
seq_116_iron_aquisition-siderophore_transport,WP_011049869.1,29.614,233,144,4,4,219,5,234,7.03e-18,81.6,47.64
seq_116_iron_aquisition-siderophore_transport,WP_010891867.1,32.02,203,126,6,12,208,13,209,1.62e-17,80.1,52.22
seq_116_iron_aquisition-siderophore_transport,WP_002851136.1,28.889,225,141,6,1,214,1,217,1.95e-17,80.1,52.44
seq_116_iron_aquisition-siderophore_transport,WP_002856079.1,30.0,210,128,6,16,214,16,217,2.09e-17,80.1,53.33
seq_116_iron_aquisition-siderophore_transport,WP_002866594.1,30.0,210,128,6,16,214,16,217,2.21e-17,80.1,53.33
seq_116_iron_aquisition-siderophore_transport,WP_002852992.1,29.185,233,145,4,4,219,5,234,4.89e-17,79.0,47.21
seq_116_iron_aquisition-siderophore_transport,WP_002886581.1,29.524,210,129,6,16,214,16,217,7.87e-17,78.6,53.33
seq_116_iron_aquisition-siderophore_transport,AAW34561.1,28.283,198,138,2,20,216,25,219,2.99e-16,76.6,52.53
seq_116_iron_aquisition-siderophore_transport,AHK56919.1,28.283,198,138,2,20,216,30,224,3.2e-16,76.6,52.53
seq_116_iron_aquisition-siderophore_transport,WP_002855252.1,28.283,198,138,2,20,216,22,216,3.31e-16,76.3,52.53
seq_116_iron_aquisition-siderophore_transport,WP_002860769.1,26.695,236,146,5,4,222,333,558,1.19e-15,77.8,49.58
seq_116_iron_aquisition-siderophore_transport,WP_002858782.1,26.695,236,146,5,4,222,333,558,1.38e-15,77.8,49.58
seq_116_iron_aquisition-siderophore_transport,WP_002852965.1,28.571,196,134,3,1,196,1,190,9.32e-14,68.9,51.02
seq_116_iron_aquisition-siderophore_transport,AAW56184.1,36.8,125,69,4,95,217,1,117,1.51e-13,65.1,56.8
seq_116_iron_aquisition-siderophore_transport,EAQ72193.2,28.061,196,135,3,1,196,2,191,3.31e-13,67.4,50.51
seq_116_iron_aquisition-siderophore_transport,WP_002869429.1,28.061,196,135,3,1,196,1,190,3.79e-13,67.0,50.51
seq_116_iron_aquisition-siderophore_transport,WP_002868367.1,26.818,220,145,7,1,215,1,209,1.85e-12,66.6,50.91
seq_116_iron_aquisition-siderophore_transport,WP_002867877.1,26.818,220,145,7,1,215,1,209,2.54e-12,66.2,50.91
seq_116_iron_aquisition-siderophore_transport,ETJ81816.1,33.333,99,60,1,4,102,6,98,1.23e-11,59.7,56.57
seq_116_iron_aquisition-siderophore_transport,WP_012006789.1,26.027,219,148,6,1,215,1,209,2.01e-11,63.2,50.68
seq_116_iron_aquisition-siderophore_transport,ETJ82550.1,31.683,202,109,8,1,196,1,179,1.04e-10,60.8,50.5
seq_116_iron_aquisition-siderophore_transport,WP_002856890.1,31.683,202,109,7,1,196,330,508,1.76e-10,61.6,49.5
seq_116_iron_aquisition-siderophore_transport,WP_002856890.1,24.823,282,147,11,1,239,3,262,1.55e-06,48.9,43.26
seq_116_iron_aquisition-siderophore_transport,WP_002796878.1,24.336,226,125,6,1,196,1,210,3.92e-08,53.9,43.81
seq_116_iron_aquisition-siderophore_transport,WP_002796878.1,26.066,211,128,8,9,214,322,509,8.83e-08,52.8,47.87
seq_116_iron_aquisition-siderophore_transport,WP_002866019.1,24.336,226,125,6,1,196,1,210,6.81e-08,53.1,43.81
seq_116_iron_aquisition-siderophore_transport,WP_002866019.1,25.592,211,129,8,9,214,322,509,1.31e-07,52.0,48.34
seq_116_iron_aquisition-siderophore_transport,WP_002858735.1,26.066,211,128,8,9,214,322,509,7.24e-08,52.8,48.34
seq_116_iron_aquisition-siderophore_transport,WP_002858735.1,24.336,226,125,6,1,196,1,210,1.29e-07,52.0,43.36
seq_116_iron_aquisition-siderophore_transport,WP_011049804.1,30.108,186,102,6,16,196,346,508,3.6e-07,50.8,48.39
seq_116_iron_aquisition-siderophore_transport,WP_011049804.1,24.823,282,147,9,1,239,3,262,1.39e-06,48.9,42.2
seq_116_iron_aquisition-siderophore_transport,ETJ82665.1,24.793,242,128,8,9,214,11,234,7.19e-07,49.3,42.15
seq_116_iron_aquisition-siderophore_transport,WP_002852425.1,29.57,186,103,6,16,196,346,508,1.62e-06,48.9,47.85
seq_116_iron_aquisition-siderophore_transport,WP_002852425.1,24.468,282,148,9,1,239,3,262,5.69e-06,47.0,41.84
seq_116_iron_aquisition-siderophore_transport,WP_002865923.1,24.542,273,143,10,9,239,11,262,2.03e-06,48.5,42.86
seq_116_iron_aquisition-siderophore_transport,WP_002865923.1,29.032,186,104,6,16,196,346,508,4.83e-06,47.4,47.31
seq_116_iron_aquisition-siderophore_transport,ETJ81817.1,36.0,100,62,2,121,218,1,100,3.7e-06,45.8,63.0
seq_116_iron_aquisition-siderophore_transport,AAX99097.1,33.871,62,41,0,1,62,1,62,1.43e-05,42.4,58.06
seq_116_iron_aquisition-siderophore_transport,WP_002867790.1,35.484,62,31,1,4,56,29,90,0.004,37.7,54.84
seq_116_iron_aquisition-siderophore_transport,WP_002865879.1,35.484,62,31,1,4,56,29,90,0.005,37.4,54.84
seq_116_iron_aquisition-siderophore_transport,WP_002858743.1,35.484,62,31,1,4,56,29,90,0.008,36.6,54.84
seq_116_iron_aquisition-siderophore_transport,AAW35050.1,47.5,40,21,0,17,56,11,50,0.009,36.6,65.0
seq_117_iron_aquisition-siderophore_transport,EAQ73281.2,98.98,294,3,0,1,294,411,704,0.0,607.0,99.66
seq_117_iron_aquisition-siderophore_transport,ETJ84331.1,98.98,294,3,0,1,294,397,690,0.0,606.0,99.66
seq_117_iron_aquisition-siderophore_transport,WP_030123215.1,98.98,294,3,0,1,294,391,684,0.0,606.0,99.66
seq_117_iron_aquisition-siderophore_transport,WP_032603130.1,95.578,294,13,0,1,294,391,684,0.0,588.0,97.62
seq_117_iron_aquisition-siderophore_transport,ABV52018.1,95.578,294,13,0,1,294,397,690,0.0,588.0,97.62
seq_117_iron_aquisition-siderophore_transport,WP_011049775.1,34.0,300,180,7,3,294,407,696,3.89e-45,159.0,53.67
seq_117_iron_aquisition-siderophore_transport,WP_010891883.1,32.66,297,188,6,3,294,407,696,4.5500000000000004e-43,154.0,53.87
seq_118_iron_aquisition-siderophore_transport_potential,WP_002876984.1,99.228,259,2,0,1,259,1,259,0.0,514.0,100.0
seq_118_iron_aquisition-siderophore_transport_potential,WP_002868764.1,99.228,259,2,0,1,259,1,259,0.0,514.0,100.0
seq_118_iron_aquisition-siderophore_transport_potential,WP_012006621.1,98.842,259,3,0,1,259,1,259,0.0,513.0,99.61
seq_118_iron_aquisition-siderophore_transport_potential,WP_002859784.1,98.456,259,4,0,1,259,1,259,0.0,510.0,99.23
seq_118_iron_aquisition-siderophore_transport_potential,WP_002867816.1,97.683,259,6,0,1,259,1,259,0.0,507.0,98.84
seq_119_iron_aquisition-siderophore_transport,WP_002851986.1,98.876,267,3,0,1,267,1,267,0.0,512.0,99.25
seq_119_iron_aquisition-siderophore_transport,WP_002860605.1,98.876,267,3,0,1,267,1,267,0.0,511.0,99.25
seq_119_iron_aquisition-siderophore_transport,WP_014516903.1,98.876,267,3,0,1,267,1,267,0.0,510.0,99.25
seq_119_iron_aquisition-siderophore_transport,WP_002857348.1,97.753,267,6,0,1,267,1,267,0.0,508.0,99.25
seq_119_iron_aquisition-siderophore_transport,WP_010891838.1,97.004,267,8,0,1,267,1,267,0.0,504.0,98.5
seq_120_iron_aquisition-siderophore_transport,WP_002866753.1,94.558,294,16,0,1,294,1,294,0.0,535.0,96.94
seq_120_iron_aquisition-siderophore_transport,WP_011049595.1,93.243,296,18,1,1,294,1,296,0.0,530.0,96.28
seq_120_iron_aquisition-siderophore_transport,WP_002864655.1,93.243,296,18,1,1,294,1,296,0.0,529.0,96.28
seq_120_iron_aquisition-siderophore_transport,WP_002858739.1,92.905,296,19,1,1,294,1,296,0.0,527.0,95.95
seq_120_iron_aquisition-siderophore_transport,WP_014516905.1,93.243,296,18,1,1,294,1,296,0.0,526.0,95.95
seq_120_iron_aquisition-siderophore_transport,ETN90170.1,93.243,222,13,1,75,294,1,222,4.61e-141,394.0,96.4
seq_120_iron_aquisition-siderophore_transport,ETN90171.1,84.444,45,7,0,1,45,1,45,8.7e-19,75.9,88.89
seq_121_iron_gene_regulation,WP_002854244.1,96.947,131,4,0,1,131,6,136,5.24e-91,257.0,97.71
seq_121_iron_gene_regulation,WP_002876900.1,96.947,131,4,0,1,131,6,136,6.38e-91,257.0,97.71
seq_121_iron_gene_regulation,WP_002858684.1,95.42,131,6,0,1,131,6,136,1.79e-89,253.0,96.95
seq_122_iron_aquisition-siderophore_transport,WP_002868903.1,98.718,390,5,0,1,390,1,390,0.0,768.0,99.74
seq_122_iron_aquisition-siderophore_transport,WP_002866477.1,99.231,390,3,0,1,390,1,390,0.0,768.0,99.74
seq_122_iron_aquisition-siderophore_transport,WP_002852311.1,99.231,390,3,0,1,390,1,390,0.0,768.0,99.49
seq_122_iron_aquisition-siderophore_transport,ETN90573.1,99.094,331,3,0,60,390,1,331,0.0,654.0,99.7
seq_122_iron_aquisition-siderophore_transport,ETN90572.1,92.5,40,3,0,1,40,1,40,2.17e-19,78.6,100.0
seq_123_iron_aquisition-siderophore_transport,WP_002856958.1,99.688,641,2,0,1,641,1,641,0.0,1281.0,99.69
seq_123_iron_aquisition-siderophore_transport,WP_002866478.1,99.22,641,5,0,1,641,1,641,0.0,1278.0,99.69
seq_123_iron_aquisition-siderophore_transport,WP_002858539.1,99.22,641,5,0,1,641,1,641,0.0,1276.0,99.53
seq_123_iron_aquisition-siderophore_transport,WP_011049744.1,99.22,641,5,0,1,641,1,641,0.0,1275.0,99.53
seq_123_iron_aquisition-siderophore_transport,ADN91790.1,46.698,212,110,1,1,212,5,213,8.54e-59,194.0,69.81
seq_123_iron_aquisition-siderophore_transport,WP_002860103.1,46.698,212,110,1,1,212,6,214,9.57e-59,194.0,69.81
seq_123_iron_aquisition-siderophore_transport,ABV53162.1,46.226,212,111,1,1,212,5,213,3.74e-58,192.0,69.34
seq_123_iron_aquisition-siderophore_transport,WP_079254165.1,46.226,212,111,1,1,212,6,214,3.9e-58,192.0,69.34
seq_123_iron_aquisition-siderophore_transport,WP_011050014.1,46.226,212,111,1,1,212,6,214,5.85e-58,192.0,69.34
seq_123_iron_aquisition-siderophore_transport,WP_002865902.1,36.864,236,134,5,1,224,1,233,3.21e-36,134.0,58.9
seq_123_iron_aquisition-siderophore_transport,WP_002853259.1,36.864,236,134,5,1,224,1,233,6.41e-36,133.0,58.9
seq_123_iron_aquisition-siderophore_transport,WP_002852619.1,37.607,234,126,7,1,215,1,233,3.46e-35,133.0,59.83
seq_123_iron_aquisition-siderophore_transport,WP_002856856.1,36.522,230,142,3,1,228,1,228,3.77e-35,130.0,59.13
seq_123_iron_aquisition-siderophore_transport,WP_002893140.1,37.607,234,126,7,1,215,1,233,3.82e-35,133.0,59.83
seq_123_iron_aquisition-siderophore_transport,WP_002856849.1,37.607,234,126,7,1,215,1,233,3.85e-35,133.0,59.83
seq_123_iron_aquisition-siderophore_transport,AAW35106.1,37.615,218,130,4,4,218,6,220,5.16e-35,130.0,58.26
seq_123_iron_aquisition-siderophore_transport,WP_011049810.1,37.004,227,139,3,1,225,1,225,1.01e-34,129.0,59.03
seq_123_iron_aquisition-siderophore_transport,WP_002877347.1,36.564,227,140,3,1,225,1,225,1.19e-34,129.0,59.03
seq_123_iron_aquisition-siderophore_transport,WP_002858785.1,36.564,227,140,3,1,225,1,225,1.6e-34,129.0,59.03
seq_123_iron_aquisition-siderophore_transport,ABV52041.1,37.156,218,131,4,4,218,6,220,2.1e-34,129.0,58.26
seq_123_iron_aquisition-siderophore_transport,AAA02918.1,36.441,236,135,5,1,224,1,233,3.1499999999999997e-34,128.0,58.05
seq_123_iron_aquisition-siderophore_transport,WP_002858600.1,37.156,218,131,4,4,218,6,220,3.45e-34,128.0,58.26
seq_123_iron_aquisition-siderophore_transport,WP_002866826.1,34.599,237,127,6,1,216,1,230,1.1900000000000001e-32,127.0,53.59
seq_123_iron_aquisition-siderophore_transport,ETJ84600.1,32.997,297,167,9,16,285,1,292,4.8900000000000005e-32,124.0,54.55
seq_123_iron_aquisition-siderophore_transport,WP_012006736.1,35.897,195,118,2,16,209,17,205,3.5499999999999996e-30,115.0,55.38
seq_123_iron_aquisition-siderophore_transport,WP_002856386.1,39.56,182,106,4,16,195,18,197,6.76e-30,115.0,59.34
seq_123_iron_aquisition-siderophore_transport,WP_002853534.1,39.56,182,106,4,16,195,18,197,6.96e-30,115.0,59.34
seq_123_iron_aquisition-siderophore_transport,WP_002867385.1,35.385,195,119,2,16,209,17,205,5.770000000000001e-27,106.0,56.41
seq_123_iron_aquisition-siderophore_transport,WP_002867742.1,37.688,199,112,6,24,219,25,214,1.44e-26,107.0,56.28
seq_123_iron_aquisition-siderophore_transport,WP_010891917.1,35.385,195,119,2,16,209,17,205,1.5e-26,105.0,55.9
seq_123_iron_aquisition-siderophore_transport,WP_002854406.1,37.688,199,112,6,24,219,25,214,1.71e-26,107.0,56.28
seq_123_iron_aquisition-siderophore_transport,WP_002852807.1,35.385,195,119,2,16,209,17,205,1.89e-26,105.0,55.9
seq_123_iron_aquisition-siderophore_transport,WP_011812693.1,33.486,218,123,6,1,216,2,199,7.61e-26,105.0,56.88
seq_123_iron_aquisition-siderophore_transport,WP_010891842.1,33.486,218,123,6,1,216,2,199,9.470000000000001e-26,105.0,56.88
seq_123_iron_aquisition-siderophore_transport,ETJ83153.1,33.486,218,123,6,1,216,1,198,9.470000000000001e-26,105.0,56.88
seq_123_iron_aquisition-siderophore_transport,AHK51526.1,33.486,218,123,6,1,216,1,198,1.06e-25,105.0,56.88
seq_123_iron_aquisition-siderophore_transport,WP_072238660.1,33.945,218,122,6,1,216,2,199,2.1e-25,104.0,56.88
seq_123_iron_aquisition-siderophore_transport,ABV51766.1,33.945,218,122,6,1,216,1,198,2.4e-25,104.0,56.88
seq_123_iron_aquisition-siderophore_transport,WP_004308379.1,35.294,204,122,3,19,220,20,215,6.32e-25,102.0,52.94
seq_123_iron_aquisition-siderophore_transport,WP_002816233.1,35.294,204,122,3,19,220,20,215,1.4699999999999999e-24,102.0,52.94
seq_123_iron_aquisition-siderophore_transport,WP_002851414.1,34.314,204,116,5,5,198,6,201,3.8099999999999996e-23,96.7,50.98
seq_123_iron_aquisition-siderophore_transport,WP_002776579.1,32.727,220,134,4,4,218,6,216,4.24e-23,98.6,57.27
seq_123_iron_aquisition-siderophore_transport,WP_002868882.1,33.816,207,113,5,5,198,6,201,5.799999999999999e-23,95.9,50.24
seq_123_iron_aquisition-siderophore_transport,WP_002860093.1,34.314,204,116,5,5,198,6,201,1.1e-22,95.1,50.49
seq_123_iron_aquisition-siderophore_transport,WP_002831397.1,32.273,220,135,4,4,218,6,216,1.39e-22,97.1,56.82
seq_123_iron_aquisition-siderophore_transport,WP_002866848.1,33.824,204,117,5,5,198,6,201,1.69e-22,94.7,50.98
seq_123_iron_aquisition-siderophore_transport,WP_002793288.1,32.273,220,135,4,4,218,6,216,1.2200000000000001e-21,94.0,56.82
seq_123_iron_aquisition-siderophore_transport,WP_002877063.1,31.308,214,123,6,12,214,360,560,1.46e-21,96.3,55.61
seq_123_iron_aquisition-siderophore_transport,WP_002852830.1,30.841,214,124,6,12,214,364,564,2.57e-21,95.9,55.14
seq_123_iron_aquisition-siderophore_transport,WP_002858308.1,31.081,222,125,7,12,222,360,564,2.6300000000000002e-21,95.5,54.95
seq_123_iron_aquisition-siderophore_transport,WP_002869380.1,30.841,214,124,6,12,214,360,560,2.9700000000000003e-21,95.5,55.61
seq_123_iron_aquisition-siderophore_transport,AAW34617.1,32.864,213,129,4,11,218,1,204,1.97e-20,90.5,56.81
seq_123_iron_aquisition-siderophore_transport,WP_002867213.1,30.435,207,134,5,12,214,360,560,2.11e-20,92.8,56.52
seq_123_iron_aquisition-siderophore_transport,WP_002867308.1,29.958,237,156,5,1,232,1,232,2.72e-20,88.6,51.05
seq_123_iron_aquisition-siderophore_transport,WP_002866772.1,29.958,237,156,5,1,232,1,232,3.38e-20,88.2,51.48
seq_123_iron_aquisition-siderophore_transport,WP_002856278.1,29.958,237,156,5,1,232,1,232,4.08e-20,87.8,51.05
seq_123_iron_aquisition-siderophore_transport,WP_002858409.1,29.536,237,157,5,1,232,1,232,5.13e-20,87.8,51.05
seq_123_iron_aquisition-siderophore_transport,WP_014516904.1,30.804,224,117,8,16,224,18,218,8.6e-20,87.8,53.12
seq_123_iron_aquisition-siderophore_transport,WP_002866752.1,30.667,225,116,8,16,224,18,218,2.53e-19,86.3,53.33
seq_123_iron_aquisition-siderophore_transport,WP_010891839.1,31.556,225,114,9,16,224,18,218,6.35e-19,85.1,54.22
seq_123_iron_aquisition-siderophore_transport,WP_002872129.1,31.111,225,115,9,16,224,18,218,9.86e-19,84.7,54.22
seq_123_iron_aquisition-siderophore_transport,WP_009881802.1,31.111,225,115,9,16,224,18,218,1.99e-18,83.6,53.78
seq_123_iron_aquisition-siderophore_transport,WP_002776307.1,32.836,201,123,6,12,206,13,207,2.51e-18,82.8,52.24
seq_123_iron_aquisition-siderophore_transport,WP_010891867.1,32.338,201,124,6,12,206,13,207,1e-17,80.9,52.24
seq_123_iron_aquisition-siderophore_transport,WP_002853599.1,29.614,233,144,4,4,219,5,234,1.25e-17,80.9,47.21
seq_123_iron_aquisition-siderophore_transport,WP_002869430.1,29.614,233,144,4,4,219,5,234,1.27e-17,80.9,47.64
seq_123_iron_aquisition-siderophore_transport,WP_011049869.1,29.614,233,144,4,4,219,5,234,1.8e-17,80.5,47.21
seq_123_iron_aquisition-siderophore_transport,WP_002851136.1,28.444,225,142,6,1,214,1,217,3.13e-17,79.7,52.44
seq_123_iron_aquisition-siderophore_transport,AAW34561.1,28.788,198,137,2,20,216,25,219,3.32e-17,79.3,53.03
seq_123_iron_aquisition-siderophore_transport,WP_002855252.1,28.788,198,137,2,20,216,22,216,3.84e-17,79.0,53.03
seq_123_iron_aquisition-siderophore_transport,AHK56919.1,28.788,198,137,2,20,216,30,224,4.26e-17,79.0,53.03
